listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/58240.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",590 000 DT,Villa individuelle en vente,"Sousse Centre Ville, Rue salah eddin ayoubi - Cité Hached - Jawhara",328 m²,328 m²
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/58000.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",145 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,247 m²,247 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/sahloul/57444.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",540 000 DT,S+3 en vente,Sahloul - Sahloul 4,3 pièces,167 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/57830.html,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/57830/images/312785/gallery_media.jpeg,126 000 DT,Studio en vente,"Hergla, Rue corniche Hergla",30 m²,30 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57222.html,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/57222/images/311694/gallery_media.jpeg,225 000 DT,S+3 en vente,Sousse Centre Ville - La Corniche,4 pièces,124 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/sousse-centre-ville/57566.html,https://cdn-media.medialabtc.it/tn/agencies/ssca5/estates/57566/images/310980/gallery_media.jpeg,408 000 DT,S+2 en vente,"Sousse Centre Ville, Rue du Commandant Bejaoui - Bouhsina",3 pièces,165 m²
https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/57521.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",780 000 DT,Terrain agricole en vente,"Chott Meriam, Rue rmila",3873 m²,3873 m²
https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/56753.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",230 000 DT,Terrain habitation ind. en vente,Sousse Centre Ville - La Corniche,479 m²,479 m²
https://www.tecnocasa.tn/vendre/villa/sousse/sousse-centre-ville/56131.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,Villa en bande en vente,Sousse Centre Ville - La Corniche,158 m²,158 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/hammam-sousse/48112.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+3 en vente,Hammam Sousse,4 pièces,190 m²
https://www.tecnocasa.tn/vendre/appartement/sousse/hergla/54628.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",400 000 DT,S+3 en vente,"Hergla, Rue Madfoun",3 pièces,143 m²
