id,created_at,title,predicted_price_tnd
6fdaf390-29fe-426f-9598-c4967e4abe67,2026-04-13T16:36:15.082375+00:00,Location S+1 meublé pour moyenne ou longue durée à la Goulette,319807.0

5f9066b7-1409-450e-9806-3a676403132c,2026-04-13T16:36:14.075795+00:00,"À louer – Duplex à Khreidine, La Goulette",315010.0

af38f35f-ed07-453a-99ca-337d5e312d73,2026-04-13T16:36:12.915459+00:00,À louer Cosy S+1 Meublé à Ain Zaghouane,315010.0

53874b4a-6e53-4e6e-a74e-de6e022a41c1,2026-04-13T16:36:11.775599+00:00,A Louer Appartement S1 au Lac1,345131.0

eac6fe87-e49d-4483-bcf9-8e800d6a2d51,2026-04-13T16:36:10.607850+00:00,Appartement meublé Les Berges du Lac 1,315010.0

6bf6edf1-a8b1-4426-908e-66680b90b585,2026-04-13T16:36:09.146620+00:00,A Louer un S+2 haut standing à Cité Wahat l'Aouina,319807.0

5142f9b1-0075-492c-ba65-38d14813fcab,2026-04-13T16:36:07.881549+00:00,A louer un bel Appartement S+3  au  lac 2,520221.0

d96933cc-9fa2-462e-9bc7-41f3f9b0a065,2026-04-13T16:36:06.749097+00:00,"Rechercher de l'immobilier, des voitures, des smartphones et PCs, et plus sur tayara",310962.0

4e869698-4359-4cb8-9144-8c76c5f3c2a2,2026-04-13T16:36:03.893464+00:00,À Louer – Espace Bureautique au  rue de Cameroun,536716.0

8aa68b44-b869-41e8-8d86-7cf0b1ed17be,2026-04-13T16:36:02.479364+00:00,Appartements,360175.0

98e29253-52e3-4177-a3ad-ebb2886b21c4,2026-04-13T16:35:59.627960+00:00,Tayara | Achetez et vendre gratuitement près de chez vous,161736.0

bf142b29-ccbd-4889-84fc-37241990a486,2026-04-13T13:52:52.972394+00:00,Commercial in Sfax Ville,221769.0

a43efae5-ad46-4ced-aa8f-b3683b2b9e7c,2026-04-13T13:52:22.904183+00:00,Maison in Sousse Medina,893518.0

26e0f862-b62f-46c4-986f-113c27bf341e,2026-04-13T13:52:22.283043+00:00,Terrain in Ariana Ville,1102998.0

1aa614e4-27f6-4441-8646-900d9c3e842e,2026-04-13T13:52:20.643996+00:00,Commercial in Ariana Ville,213223.0

3aaf7a6a-c9f3-48f5-b37f-d5718da841e0,2026-04-13T13:51:53.509503+00:00,Terrain in Sousse Medina,620916.0

0473a1e3-5bf2-4bff-ac02-d396d48e89f7,2026-04-13T13:51:22.509852+00:00,Maison in Sousse Medina,803342.0

35d2b138-0c81-4e37-85ef-61295c416f00,2026-04-13T13:50:52.461238+00:00,Appartement in La Marsa,212062.0

a5389dcd-6c6b-4457-a2cd-ac2aa4202d8e,2026-04-13T13:50:22.555704+00:00,Appartement in Hammamet,201708.0

7a66ede0-a502-438b-a2b8-53f115a37dd9,2026-04-13T13:49:52.463957+00:00,Commercial in Sfax Ville,203884.0

65017e09-914a-489d-bad8-179455b42d3b,2026-04-13T13:49:22.575152+00:00,Maison in Sousse Medina,874133.0

3bf972ce-0672-41d2-87a5-d51a8a92127a,2026-04-13T13:48:18.815177+00:00,Location S+1 meublé pour moyenne ou longue durée à la Goulette,319807.0

fada4cbf-8b9d-4a13-84ed-cae3ce92b121,2026-04-13T13:48:08.018354+00:00,"À louer – Duplex à Khreidine, La Goulette",315010.0

ddaf3f2f-1cb2-41bb-a2f2-9286deb3cabe,2026-04-13T13:48:05.943099+00:00,À louer Cosy S+1 Meublé à Ain Zaghouane,315010.0

264a92e8-60b3-4463-8f5b-b0384a201b3b,2026-04-13T13:48:03.577944+00:00,A Louer Appartement S1 au Lac1,345131.0

1da59907-d2eb-4434-b2f2-3d7cc062e8fe,2026-04-13T13:48:01.580641+00:00,Appartement meublé Les Berges du Lac 1,315010.0

c4ab3e82-f054-484c-aeff-9cd32d1a79df,2026-04-13T13:47:59.494289+00:00,A Louer un S+2 haut standing à Cité Wahat l'Aouina,319807.0

cf2cc6f6-192e-4895-810d-8b536f63bee0,2026-04-13T13:47:57.197811+00:00,"Rechercher de l'immobilier, des voitures, des smartphones et PCs, et plus sur tayara",434635.0

395b1809-f0be-4aea-a283-1b313eb20319,2026-04-13T13:47:53.817457+00:00,"Un bureau de coworking ouvert entièrement équipé pour vous et votre équipe à Tunis, Le Golfe de Tunis",304798.0

c2b744fc-501d-4de8-aa83-42a9f5d00be1,2026-04-13T13:47:52.198885+00:00,Appartements,315010.0

e4252f6b-402b-4313-9f90-501249ca3f82,2026-04-13T13:47:49.375774+00:00,Tayara | Achetez et vendre gratuitement près de chez vous,161736.0

fc00abf0-a368-4754-9987-8058122d3c49,2026-04-13T13:23:34.784358+00:00,Bien  en Vente à Cité El Khadra: découvrez dès maintenant les nombreuses annonce,315010.0

52341355-45eb-43c8-9ca9-7890e8dc79e9,2026-04-13T13:23:32.658906+00:00,Bien  en Vente à Centre Urbain Nord: découvrez dès maintenant les nombreuses ann,315010.0

d39294cf-0d4c-4aac-af0b-c7fa229d56a6,2026-04-13T13:23:30.607302+00:00,Bien  en Vente à Carthage: découvrez dès maintenant les nombreuses annonces de B,315010.0

76487e7c-03b3-48fb-9582-9fa0538cadb5,2026-04-13T13:23:27.745465+00:00,Bien  en Vente à Bou Mhel El-Bassatine: découvrez dès maintenant les nombreuses ,315010.0

f5cbc24f-9a5e-4db1-9012-a3b2219de29e,2026-04-13T13:23:25.475307+00:00,Bien  en Vente à Borj Cédria: découvrez dès maintenant les nombreuses annonces d,315010.0

ca94920c-1597-4648-bebf-b4c013eb59f0,2026-04-13T13:23:22.952031+00:00,Bien  en Vente à Ben Arous: découvrez dès maintenant les nombreuses annonces de ,315010.0

5d9463e8-fd53-411a-9045-60987f71d26d,2026-04-13T13:23:18.767191+00:00,Bien  en Vente à Ariana: découvrez dès maintenant les nombreuses annonces de Bie,315010.0

3243c58c-224b-4763-b6b9-f0a915f14832,2026-04-13T13:23:17.393448+00:00,Bien  en Vente à Aouina: découvrez dès maintenant les nombreuses annonces de Bie,315010.0

94df8c3d-3cef-4eef-aab2-396e26d357df,2026-04-13T13:23:15.372611+00:00,Bien  en Vente à Ain Zaghouan: découvrez dès maintenant les nombreuses annonces ,315010.0

c17b9559-719b-4873-ac8a-7e06f1626fc3,2026-04-13T13:23:13.487593+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

06d6813a-472a-4e8e-857d-cf473f5e87a0,2026-04-13T13:23:11.803479+00:00,Annonces par Bien en Vente dans la zone de  Grand Tunis. Cherchez parmi des mill,315010.0

